# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for HB300SPXx10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
7.11_125        -0.793         0.454        -0.177        -0.081        -0.748        -1.345
7.11_150        -0.372         0.051        -0.051        -0.011        -0.270        -0.653
7.11_200        -0.127         0.001        -0.008        -0.000        -0.051        -0.186
7.12_080       -13.714        30.306        -7.058        -1.637        -9.383        -1.486
7.12_085       -10.211        21.025        -4.480        -1.874        -7.495        -3.036
7.12_090        -7.671        14.486        -2.950        -1.651        -6.006        -3.793
7.12_095        -5.829         9.922        -2.008        -1.307        -4.827        -4.050
7.12_100        -4.490         6.761        -1.405        -0.978        -3.890        -4.001
7.12_105        -3.509         4.587        -1.006        -0.708        -3.142        -3.778
7.12_110        -2.785         3.099        -0.734        -0.501        -2.544        -3.465
7.12_125        -1.524         0.938        -0.312        -0.167        -1.373        -2.437
7.12_150        -0.706         0.121        -0.092        -0.025        -0.525        -1.227
7.12_200        -0.237         0.002        -0.014        -0.001        -0.105        -0.355
7.13_080        -8.402        19.041        -4.856        -0.317        -6.442        -0.976
7.13_085        -5.971        12.833        -2.988        -0.666        -5.034        -1.826
7.13_090        -4.288         8.587        -1.895        -0.662        -3.951        -2.210
7.13_095        -3.121         5.711        -1.234        -0.546        -3.114        -2.304
7.13_100        -2.310         3.778        -0.823        -0.414        -2.463        -2.231
7.13_105        -1.742         2.489        -0.560        -0.300        -1.955        -2.068
7.13_110        -1.340         1.633        -0.389        -0.211        -1.558        -1.864
7.13_125        -0.687         0.452        -0.144        -0.069        -0.806        -1.254
7.13_150        -0.308         0.051        -0.037        -0.009        -0.293        -0.597
7.13_200        -0.103         0.001        -0.005        -0.000        -0.057        -0.164
7.14_080       -14.712        31.096        -8.787         0.192       -10.323        -2.533
7.14_085       -10.784        21.716        -5.458        -0.846        -8.255        -3.626
7.14_090        -7.962        15.056        -3.494        -1.073        -6.626        -4.099
7.14_095        -5.939        10.373        -2.301        -0.982        -5.335        -4.183
7.14_100        -4.485         7.108        -1.554        -0.796        -4.308        -4.033
7.14_105        -3.436         4.848        -1.073        -0.606        -3.487        -3.753
7.14_110        -2.673         3.293        -0.755        -0.445        -2.831        -3.411
7.14_125        -1.387         1.011        -0.291        -0.158        -1.541        -2.365
7.14_150        -0.610         0.133        -0.078        -0.024        -0.596        -1.175
7.14_200        -0.199         0.002        -0.011        -0.001        -0.121        -0.330
7.15_080        -7.522        18.113        -4.574         0.976        -7.996        -1.003
7.15_085        -5.028        12.062        -2.723         0.258        -6.329        -1.760
7.15_090        -3.368         7.975        -1.661        -0.009        -5.031        -2.094
7.15_095        -2.269         5.241        -1.036        -0.088        -4.015        -2.167
7.15_100        -1.543         3.426        -0.659        -0.095        -3.215        -2.087
7.15_105        -1.064         2.230        -0.427        -0.080        -2.585        -1.927
7.15_110        -0.747         1.445        -0.283        -0.061        -2.086        -1.731
7.15_125        -0.302         0.385        -0.092        -0.021        -1.121        -1.151
7.15_150        -0.119         0.040        -0.021        -0.003        -0.434        -0.536
7.15_200        -0.047         0.000        -0.003        -0.000        -0.093        -0.143
7.16_080        -7.770        17.037        -4.266         0.430        -6.310        -0.880
7.16_085        -5.371        11.366        -2.534        -0.128        -4.917        -1.584
7.16_090        -3.747         7.526        -1.547        -0.278        -3.850        -1.895
7.16_095        -2.647         4.953        -0.967        -0.275        -3.028        -1.965
7.16_100        -1.901         3.241        -0.618        -0.225        -2.391        -1.894
7.16_105        -1.391         2.112        -0.403        -0.169        -1.896        -1.748
7.16_110        -1.040         1.370        -0.268        -0.122        -1.509        -1.569
7.16_125        -0.498         0.367        -0.088        -0.040        -0.780        -1.039
7.16_150        -0.211         0.039        -0.020        -0.005        -0.285        -0.482
7.16_200        -0.069         0.000        -0.003        -0.000        -0.056        -0.127
7.33_080        -8.967        19.756        -1.952        -1.039        -7.325         0.474
7.33_085        -6.288        12.743        -1.196        -0.862        -5.656        -1.259
7.33_090        -4.494         8.159        -0.768        -0.630        -4.383        -2.117
7.33_095        -3.282         5.191        -0.512        -0.433        -3.408        -2.444
7.33_100        -2.454         3.284        -0.352        -0.287        -2.659        -2.467
7.33_105        -1.879         2.066        -0.247        -0.186        -2.082        -2.327
7.33_110        -1.473         1.294        -0.176        -0.119        -1.636        -2.110
7.33_125        -0.803         0.310        -0.070        -0.030        -0.817        -1.409
7.33_150        -0.380         0.027        -0.019        -0.003        -0.286        -0.660
7.33_200        -0.128         0.000        -0.003        -0.000        -0.054        -0.185
8.01_080        -3.886        12.522        -1.889        -0.003        -5.829         0.915
8.01_085        -2.508         7.998        -1.113        -0.154        -4.535        -0.313
8.01_090        -1.631         5.078        -0.684        -0.161        -3.544        -0.942
8.01_095        -1.074         3.209        -0.435        -0.128        -2.783        -1.210
8.01_100        -0.721         2.019        -0.286        -0.091        -2.194        -1.273
8.01_105        -0.497         1.266        -0.193        -0.062        -1.737        -1.223
8.01_110        -0.354         0.791        -0.134        -0.041        -1.382        -1.120
8.01_125        -0.164         0.190        -0.051        -0.011        -0.716        -0.751
8.01_150        -0.085         0.017        -0.014        -0.001        -0.266        -0.349
8.01_200        -0.039         0.000        -0.002        -0.000        -0.055        -0.095
8.02_080       -36.993        61.677       -37.965        18.676       -15.927       -10.531
8.02_085       -29.289        46.411       -26.810        12.103       -13.315       -10.900
8.02_090       -23.093        34.697       -18.865         7.764       -11.064       -10.562
8.02_095       -18.162        25.768       -13.234         4.921        -9.234        -9.941
8.02_100       -14.273        19.010        -9.260         3.079        -7.699        -9.142
8.02_105       -11.229        13.934        -6.471         1.900        -6.414        -8.280
8.02_110        -8.861        10.148        -4.525         1.156        -5.340        -7.423
8.02_125        -4.509         3.781        -1.591         0.233        -3.071        -5.157
8.02_150        -1.757         0.656        -0.336         0.004        -1.245        -2.677
8.02_200        -0.488         0.015        -0.043        -0.001        -0.243        -0.760
8.03_080       -18.055        34.628       -14.529         4.644       -10.891        -4.202
8.03_085       -13.859        24.745        -9.715         2.576        -8.905        -5.158
8.03_090       -10.646        17.621        -6.586         1.448        -7.293        -5.457
8.03_095        -8.195        12.509        -4.516         0.823        -5.982        -5.360
