# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for R739x5
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
095.01_105      -1.797       4.843      -0.581       0.028      -2.506      -0.011
095.01_110      -1.072       2.953      -0.412      -0.001      -1.940      -0.472
095.01_115      -0.638       1.795      -0.304      -0.008      -1.510      -0.665
095.01_125      -0.225       0.658      -0.180      -0.006      -0.928      -0.682
095.02_100      -2.950       7.616      -0.488       0.409      -3.478       1.109
095.02_105      -1.737       4.596      -0.278       0.191      -2.685       0.087
095.02_110      -1.018       2.753      -0.168       0.092      -2.081      -0.423
095.02_115      -0.597       1.645      -0.108       0.045      -1.622      -0.636
095.02_125      -0.203       0.580      -0.051       0.010      -1.001      -0.664
095.03_100      -3.512       8.382      -1.036       0.538      -3.405       0.966
095.03_105      -2.113       5.162      -0.654       0.268      -2.614       0.050
095.03_110      -1.269       3.166      -0.432       0.139      -2.014      -0.411
095.03_115      -0.760       1.933      -0.297       0.074      -1.557      -0.607
095.03_125      -0.271       0.717      -0.155       0.021      -0.946      -0.633
095.04_100      -2.920       7.278      -0.820       0.373      -2.827       1.085
095.04_105      -1.735       4.432      -0.526       0.178      -2.139       0.211
095.04_110      -1.027       2.684      -0.355       0.088      -1.624      -0.234
095.04_115      -0.607       1.619      -0.250       0.044      -1.238      -0.431
095.04_125      -0.211       0.585      -0.136       0.011      -0.731      -0.481
096.01_100      -3.946       7.876      -1.871       2.851      -3.634       1.276
096.01_105      -2.347       4.817      -1.028       1.555      -2.743       0.254
096.01_110      -1.392       2.929      -0.581       0.866      -2.079      -0.257
096.01_115      -0.824       1.772      -0.336       0.491      -1.584      -0.481
096.01_125      -0.286       0.638      -0.120       0.163      -0.932      -0.537
096.02_100      -3.455       7.064      -1.528       2.605      -3.269       1.417
096.02_105      -2.028       4.274      -0.825       1.414      -2.443       0.392
096.02_110      -1.185       2.565      -0.456       0.782      -1.832      -0.125
096.02_115      -0.690       1.530      -0.258       0.440      -1.379      -0.357
096.02_125      -0.232       0.537      -0.089       0.143      -0.794      -0.434
096.03_100      -4.812       8.583      -2.822       4.528      -3.891       1.586
096.03_105      -2.924       5.336      -1.624       2.555      -2.963       0.380
096.03_110      -1.772       3.299      -0.959       1.469      -2.266      -0.229
096.03_115      -1.073       2.034      -0.582       0.859      -1.742      -0.504
096.03_125      -0.391       0.765      -0.229       0.303      -1.044      -0.596
097.01_100      -2.947       7.227      -0.854       0.954      -3.417       0.963
097.01_105      -1.698       4.294      -0.438       0.472      -2.557       0.073
097.01_110      -0.974       2.533      -0.230       0.241      -1.922      -0.353
097.01_115      -0.557       1.484      -0.124       0.125      -1.451      -0.522
097.01_125      -0.181       0.502      -0.038       0.036      -0.839      -0.520
097.02_100      -3.320       7.712      -1.080       1.259      -3.687       0.884
097.02_105      -1.935       4.621      -0.573       0.646      -2.781      -0.022
097.02_110      -1.123       2.748      -0.314       0.341      -2.106      -0.453
097.02_115      -0.650       1.625      -0.177       0.184      -1.602      -0.620
097.02_125      -0.216       0.561      -0.063       0.056      -0.942      -0.603
097.03_100      -3.385       8.412      -1.027       0.614      -4.067       0.546
097.03_105      -1.983       5.054      -0.539       0.280      -3.088      -0.277
097.03_110      -1.159       3.017      -0.291       0.132      -2.357      -0.659
097.03_115      -0.675       1.791      -0.163       0.064      -1.809      -0.792
097.03_125      -0.228       0.622      -0.057       0.016      -1.081      -0.727
097.04_100      -3.164       7.588      -0.995       1.169      -3.630       0.968
097.04_105      -1.836       4.542      -0.515       0.591      -2.745       0.036
097.04_110      -1.061       2.698      -0.273       0.307      -2.086      -0.415
097.04_115      -0.611       1.593      -0.147       0.163      -1.595      -0.596
097.04_125      -0.201       0.548      -0.044       0.049      -0.948      -0.598
098.01_100      -2.774       8.113      -0.454       0.121      -3.569       1.437
098.01_105      -1.663       4.960      -0.285       0.053      -2.757       0.308
098.01_110      -0.995       3.017      -0.189       0.026      -2.137      -0.278
098.01_115      -0.595       1.830      -0.131       0.014      -1.664      -0.545
098.01_125      -0.213       0.670      -0.068       0.005      -1.021      -0.628
098.02_100      -3.052       8.353      -0.536       0.038      -3.976       0.827
098.02_105      -1.856       5.206      -0.329      -0.014      -3.077      -0.069
098.02_110      -1.125       3.230      -0.210      -0.025      -2.386      -0.516
098.02_115      -0.682       2.000      -0.139      -0.023      -1.856      -0.700
098.02_125      -0.249       0.758      -0.066      -0.013      -1.133      -0.703
099.01_100      -3.883       8.734      -1.242       1.283      -4.255       0.636
099.01_105      -2.277       5.251      -0.678       0.659      -3.235      -0.281
099.01_110      -1.330       3.134      -0.383       0.348      -2.465      -0.696
099.01_115      -0.774       1.861      -0.224       0.188      -1.884      -0.833
099.01_125      -0.261       0.648      -0.084       0.058      -1.113      -0.752
099.02_100      -3.141       8.104      -0.821       0.739      -3.872       1.009
099.02_105      -1.805       4.804      -0.434       0.349      -2.926      -0.012
099.02_110      -1.032       2.825      -0.239       0.170      -2.217      -0.494
099.02_115      -0.589       1.651      -0.138       0.085      -1.686      -0.676
099.02_125      -0.190       0.556      -0.052       0.023      -0.990      -0.653
100.01_100      -3.245       7.282      -1.450       2.000      -3.846       0.741
100.01_105      -1.853       4.303      -0.757       1.034      -2.895      -0.168
100.01_110      -1.053       2.523      -0.405       0.542      -2.187      -0.581
100.01_115      -0.597       1.470      -0.223       0.287      -1.658      -0.721
100.01_125      -0.190       0.492      -0.074       0.082      -0.967      -0.658
100.02_100      -3.951       7.802      -1.836       2.616      -4.142       0.489
100.02_105      -2.304       4.674      -0.980       1.395      -3.136      -0.350
100.02_110      -1.340       2.784      -0.536       0.756      -2.382      -0.717
100.02_115      -0.777       1.650      -0.301       0.415      -1.815      -0.828
100.02_125      -0.260       0.571      -0.102       0.128      -1.065      -0.727
101.01_100      -3.687       7.643      -2.188       3.171      -4.030       0.909
101.01_105      -2.101       4.507      -1.124       1.637      -3.016      -0.096
101.01_110      -1.193       2.639      -0.590       0.859      -2.266      -0.550
101.01_115      -0.675       1.535      -0.316       0.456      -1.709      -0.709
101.01_125      -0.214       0.511      -0.098       0.131      -0.986      -0.656
101.02_100      -4.266       7.887      -2.528       3.831      -4.184       0.741
101.02_105      -2.480       4.709      -1.326       2.044      -3.147      -0.199
101.02_110      -1.438       2.796      -0.710       1.110      -2.374      -0.618
101.02_115      -0.832       1.650      -0.388       0.610      -1.797      -0.756
101.02_125      -0.276       0.567      -0.123       0.190      -1.043      -0.685
102.01_100      -0.914       4.152      -0.032      -0.296      -1.261       1.650
102.01_105      -0.552       2.576      -0.013      -0.194      -0.933       0.884
102.01_110      -0.333       1.590      -0.005      -0.123      -0.694       0.435
102.01_115      -0.201       0.980      -0.002      -0.077      -0.519       0.181
102.01_125      -0.073       0.369      -0.000      -0.029      -0.294      -0.028
103.01_100      -1.802       5.382       0.026      -0.163      -1.738       1.705
103.01_105      -1.053       3.200       0.025      -0.105      -1.288       0.779
103.01_110      -0.615       1.897       0.018      -0.065      -0.958       0.276
103.01_115      -0.358       1.122       0.011      -0.040      -0.716       0.019
103.01_125      -0.122       0.392       0.004      -0.015      -0.408      -0.148
104.01_100      -2.303       6.167      -0.384       0.342      -2.773       1.049
104.01_105      -1.299       3.580      -0.188       0.153      -2.049       0.197
104.01_110      -0.730       2.062      -0.094       0.071      -1.517      -0.207
104.01_115      -0.409       1.182      -0.048       0.035      -1.127      -0.367
104.01_125      -0.127       0.384      -0.013       0.009      -0.633      -0.381
105.01_100      -2.596       5.924      -1.019       1.557      -3.100       0.766
105.01_105      -1.456       3.430      -0.511       0.804      -2.297      -0.030
105.01_110      -0.813       1.973      -0.260       0.420      -1.707      -0.387
105.01_115      -0.454       1.129      -0.134       0.222      -1.273      -0.509
105.01_125      -0.140       0.364      -0.036       0.063      -0.717      -0.467
106.01_100      -2.676       7.218      -1.493       1.342      -3.182       1.209
106.01_105      -1.743       4.818      -0.869       0.747      -2.501       0.451
106.01_110      -1.132       3.199      -0.511       0.420      -1.974       0.003
106.01_115      -0.733       2.113      -0.302       0.239      -1.564      -0.247
106.01_125      -0.304       0.910      -0.108       0.078      -0.994      -0.417
106.02_100      -2.068       6.888      -1.091       0.470      -2.759       1.439
106.02_105      -1.348       4.590      -0.634       0.203      -2.147       0.666
106.02_110      -0.873       3.037      -0.372       0.079      -1.673       0.197
106.02_115      -0.565       2.002      -0.221       0.024      -1.310      -0.070
106.02_125      -0.234       0.858      -0.080      -0.007      -0.811      -0.274
106.03_100      -2.152       8.992      -1.458      -0.140      -3.539       1.703
106.03_105      -1.432       6.103      -0.928      -0.201      -2.818       0.723
106.03_110      -0.950       4.121      -0.606      -0.188      -2.253       0.124
106.03_115      -0.628       2.767      -0.405      -0.152      -1.807      -0.226
106.03_125      -0.274       1.234      -0.194      -0.083      -1.177      -0.494
106.04_100      -2.174      13.942      -4.592      -0.729      -4.276       2.171
106.04_105      -1.553       9.811      -3.323      -0.706      -3.450       0.778
106.04_110      -1.100       6.866      -2.453      -0.602      -2.785      -0.074
106.04_115      -0.775       4.792      -1.843      -0.482      -2.253      -0.561
106.04_125      -0.381       2.309      -1.082      -0.280      -1.481      -0.915
106.05_100      -2.652       7.868      -1.482       1.021      -3.435       1.320
