# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
4.17.01_200      -0.000       0.000      -0.000      -0.000      -0.021      -0.021
4.17.04_080      -1.264       4.416      -0.028      -0.184      -2.331       0.609
4.17.04_085      -0.727       2.585      -0.025      -0.102      -1.750      -0.019
4.17.04_090      -0.417       1.507      -0.023      -0.055      -1.320      -0.308
4.17.04_095      -0.238       0.875      -0.020      -0.030      -1.000      -0.413
4.17.04_100      -0.136       0.506      -0.017      -0.016      -0.762      -0.425
4.17.04_105      -0.077       0.292      -0.014      -0.009      -0.585      -0.393
4.17.04_110      -0.044       0.168      -0.012      -0.005      -0.453      -0.345
4.17.04_125      -0.008       0.031      -0.006      -0.001      -0.220      -0.204
4.17.04_150      -0.001       0.002      -0.002      -0.000      -0.077      -0.079
4.17.04_200       0.000       0.000      -0.000      -0.000      -0.014      -0.015
4.18.02_080      -3.228       9.403      -0.278      -0.362      -4.879       0.656
4.18.02_085      -1.966       5.871      -0.192      -0.236      -3.814      -0.336
4.18.02_090      -1.198       3.659      -0.139      -0.148      -2.988      -0.813
4.18.02_095      -0.729       2.276      -0.102      -0.091      -2.348      -0.994
4.18.02_100      -0.444       1.412      -0.076      -0.055      -1.851      -1.014
4.18.02_105      -0.270       0.874      -0.057      -0.033      -1.465      -0.951
4.18.02_110      -0.164       0.539      -0.042      -0.019      -1.164      -0.851
4.18.02_125      -0.036       0.123      -0.018      -0.004      -0.600      -0.535
4.18.02_150      -0.003       0.010      -0.005      -0.000      -0.223      -0.221
4.18.02_200      -0.000       0.000      -0.001      -0.000      -0.046      -0.047
4.18.04_080      -2.448       8.114      -0.394      -0.588      -3.504       1.180
4.18.04_085      -1.332       4.538      -0.223      -0.330      -2.535       0.118
4.18.04_090      -0.720       2.514      -0.137      -0.179      -1.841      -0.363
4.18.04_095      -0.386       1.382      -0.089      -0.095      -1.344      -0.532
4.18.04_100      -0.206       0.755      -0.061      -0.050      -0.987      -0.549
4.18.04_105      -0.109       0.409      -0.043      -0.026      -0.729      -0.498
4.18.04_110      -0.057       0.221      -0.031      -0.014      -0.543      -0.424
4.18.04_125      -0.008       0.034      -0.014      -0.002      -0.238      -0.228
4.18.04_150      -0.000       0.001      -0.005      -0.000      -0.074      -0.078
4.18.04_200      -0.000       0.000      -0.001      -0.000      -0.012      -0.013
4.19.01_080      -5.396      13.582      -0.905       0.154      -7.020       0.415
4.19.01_085      -3.142       8.096      -0.496       0.018      -5.350      -0.875
4.19.01_090      -1.824       4.799      -0.284      -0.016      -4.086      -1.412
4.19.01_095      -1.056       2.832      -0.168      -0.020      -3.129      -1.542
4.19.01_100      -0.610       1.664      -0.102      -0.016      -2.404      -1.468
4.19.01_105      -0.351       0.974      -0.064      -0.012      -1.853      -1.306
4.19.01_110      -0.202       0.568      -0.041      -0.008      -1.435      -1.118
4.19.01_125      -0.038       0.110      -0.012      -0.001      -0.689      -0.631
4.19.01_150      -0.002       0.007      -0.002       0.000      -0.232      -0.230
4.19.01_200       0.000       0.000      -0.000       0.000      -0.041      -0.042
4.19.05_080      -4.449      12.593      -1.087       0.516      -6.544       1.029
4.19.05_085      -2.551       7.431      -0.599       0.206      -4.928      -0.441
4.19.05_090      -1.455       4.346      -0.351       0.081      -3.722      -1.101
4.19.05_095      -0.825       2.521      -0.217       0.031      -2.820      -1.311
4.19.05_100      -0.466       1.451      -0.140       0.011      -2.145      -1.289
4.19.05_105      -0.262       0.830      -0.095       0.004      -1.640      -1.164
4.19.05_110      -0.147       0.472      -0.066       0.001      -1.261      -1.002
4.19.05_125      -0.025       0.084      -0.027      -0.000      -0.597      -0.565
4.19.05_150      -0.001       0.004      -0.009      -0.000      -0.199      -0.204
4.19.05_200      -0.000       0.000      -0.002      -0.000      -0.035      -0.037
4.20.03_080      -3.455      12.059      -2.666      -0.280      -5.112       0.546
4.20.03_085      -2.169       7.649      -1.699      -0.305      -3.937      -0.460
4.20.03_090      -1.354       4.816      -1.112      -0.250      -3.037      -0.937
4.20.03_095      -0.842       3.012      -0.744      -0.184      -2.349      -1.106
4.20.03_100      -0.521       1.873      -0.508      -0.128      -1.822      -1.106
4.20.03_105      -0.322       1.159      -0.353      -0.086      -1.419      -1.021
4.20.03_110      -0.198       0.714      -0.249      -0.057      -1.110      -0.900
4.20.03_125      -0.046       0.163      -0.096      -0.015      -0.547      -0.541
4.20.03_150      -0.003       0.013      -0.026      -0.002      -0.189      -0.206
4.20.03_200       0.000       0.000      -0.004      -0.000      -0.035      -0.039
4.20.04_080      -6.171      16.546      -1.947       1.125      -8.064       1.488
4.20.04_085      -3.544       9.794      -1.017       0.430      -6.050      -0.388
4.20.04_090      -2.024       5.742      -0.563       0.157      -4.554      -1.243
4.20.04_095      -1.149       3.337      -0.331       0.052      -3.439      -1.532
4.20.04_100      -0.649       1.924      -0.206       0.014      -2.608      -1.527
4.20.04_105      -0.365       1.101      -0.135       0.001      -1.987      -1.386
4.20.04_110      -0.205       0.626      -0.093      -0.003      -1.523      -1.197
4.20.04_125      -0.035       0.111      -0.037      -0.002      -0.713      -0.675
4.20.04_150      -0.002       0.006      -0.011      -0.000      -0.233      -0.240
4.20.04_200       0.000       0.000      -0.002      -0.000      -0.040      -0.042
4.21.01_080      -0.096       0.513       0.004      -0.043      -0.359       0.019
4.21.01_085      -0.058       0.310       0.002      -0.025      -0.269      -0.039
4.21.01_090      -0.034       0.187       0.001      -0.014      -0.203      -0.064
4.21.01_095      -0.021       0.111       0.001      -0.008      -0.155      -0.071
4.21.01_100      -0.012       0.066       0.000      -0.005      -0.119      -0.069
4.21.01_105      -0.007       0.039       0.000      -0.003      -0.092      -0.062
4.21.01_110      -0.004       0.023      -0.000      -0.001      -0.071      -0.054
4.21.01_125      -0.001       0.005      -0.000      -0.000      -0.036      -0.032
4.21.01_150      -0.000       0.000      -0.000      -0.000      -0.013      -0.013
4.21.01_200      -0.000       0.000      -0.000       0.000      -0.003      -0.003
4.21.04_080      -0.294       1.511       0.005      -0.140      -0.904       0.178
4.21.04_085      -0.170       0.890       0.002      -0.080      -0.669      -0.027
4.21.04_090      -0.098       0.521       0.000      -0.045      -0.498      -0.120
4.21.04_095      -0.057       0.304      -0.001      -0.025      -0.373      -0.152
4.21.04_100      -0.032       0.176      -0.001      -0.014      -0.282      -0.153
4.21.04_105      -0.018       0.102      -0.001      -0.008      -0.215      -0.140
4.21.04_110      -0.010       0.059      -0.001      -0.004      -0.165      -0.122
4.21.04_125      -0.002       0.011      -0.001      -0.001      -0.079      -0.071
4.21.04_150      -0.000       0.001      -0.000      -0.000      -0.027      -0.027
4.21.04_200       0.000       0.000      -0.000       0.000      -0.005      -0.005
4.22.01_080      -1.921       6.114       0.133      -0.290      -2.851       1.186
4.22.01_085      -1.083       3.465       0.076      -0.161      -2.076       0.222
4.22.01_090      -0.606       1.951       0.042      -0.087      -1.518      -0.218
4.22.01_095      -0.338       1.092       0.023      -0.047      -1.116      -0.386
4.22.01_100      -0.188       0.608       0.012      -0.024      -0.826      -0.418
4.22.01_105      -0.104       0.337       0.006      -0.013      -0.616      -0.389
4.22.01_110      -0.057       0.186       0.003      -0.007      -0.463      -0.338
4.22.01_125      -0.009       0.030      -0.000      -0.001      -0.206      -0.186
4.22.01_150      -0.000       0.001      -0.000      -0.000      -0.064      -0.064
4.22.01_200       0.000       0.000      -0.000       0.000      -0.011      -0.011
4.22.02_080      -0.953       3.160       0.047      -0.145      -1.603       0.506
4.22.02_085      -0.552       1.850       0.026      -0.081      -1.183       0.060
4.22.02_090      -0.319       1.077       0.014      -0.045      -0.878      -0.150
4.22.02_095      -0.183       0.625       0.008      -0.025      -0.657      -0.232
4.22.02_100      -0.105       0.361       0.004      -0.013      -0.495      -0.249
4.22.02_105      -0.060       0.208       0.002      -0.007      -0.376      -0.233
4.22.02_110      -0.034       0.119       0.001      -0.004      -0.287      -0.205
4.22.02_125      -0.006       0.022      -0.000      -0.001      -0.135      -0.120
4.22.02_150      -0.000       0.001      -0.000      -0.000      -0.045      -0.044
4.22.02_200       0.000       0.000      -0.000      -0.000      -0.008      -0.008
4.23.01_080      -5.241      14.961      -0.224      -0.392      -6.807       2.298
4.23.01_085      -2.907       8.456      -0.088      -0.274      -4.996       0.191
4.23.01_090      -1.598       4.729      -0.039      -0.167      -3.678      -0.753
4.23.01_095      -0.872       2.619      -0.020      -0.095      -2.717      -1.084
4.23.01_100      -0.473       1.439      -0.011      -0.052      -2.015      -1.113
4.23.01_105      -0.255       0.785      -0.007      -0.027      -1.503      -1.008
4.23.01_110      -0.137       0.425      -0.005      -0.014      -1.127      -0.859
4.23.01_125      -0.021       0.065      -0.002      -0.002      -0.496      -0.456
4.23.01_150      -0.001       0.003      -0.001      -0.000      -0.151      -0.150
4.23.01_200      -0.000       0.000      -0.000       0.000      -0.025      -0.025
4.23.04_080      -3.247       9.687      -0.177      -0.352      -4.977       0.934
4.23.04_085      -1.869       5.709      -0.084      -0.230      -3.733      -0.207
4.23.04_090      -1.070       3.337      -0.046      -0.138      -2.810      -0.727
4.23.04_095      -0.609       1.936      -0.028      -0.080      -2.124      -0.905
4.23.04_100      -0.345       1.115      -0.019      -0.045      -1.612      -0.906
4.23.04_105      -0.194       0.638      -0.014      -0.025      -1.230      -0.825
4.23.04_110      -0.109       0.363      -0.011      -0.013      -0.944      -0.714
4.23.04_125      -0.019       0.065      -0.005      -0.002      -0.445      -0.406
4.23.04_150      -0.001       0.003      -0.002      -0.000      -0.149      -0.148
4.23.04_200       0.000       0.000      -0.000       0.000      -0.027      -0.028
4.24.01_080      -7.295      17.888      -1.846       1.935      -8.516       2.165
4.24.01_085      -4.047      10.149      -0.907       0.899      -6.258      -0.165
4.24.01_090      -2.224       5.691      -0.455       0.425      -4.614      -1.176
4.24.01_095      -1.212       3.160      -0.232       0.202      -3.414      -1.496
4.24.01_100      -0.656       1.740      -0.121       0.096      -2.537      -1.478
4.24.01_105      -0.353       0.950      -0.064       0.046      -1.895      -1.315
4.24.01_110      -0.189       0.514      -0.035       0.023      -1.423      -1.109
4.24.01_125      -0.028       0.078      -0.007       0.004      -0.627      -0.580
4.24.01_150      -0.001       0.003      -0.001       0.000      -0.189      -0.188
4.24.01_200       0.000       0.000      -0.000       0.000      -0.030      -0.030
4.24.04_080      -4.415      11.434      -1.268       1.183      -6.244       0.690
4.24.04_085      -2.537       6.768      -0.654       0.565      -4.677      -0.535
4.24.04_090      -1.448       3.968      -0.348       0.275      -3.519      -1.070
4.24.04_095      -0.821       2.306      -0.190       0.137      -2.658      -1.227
4.24.04_100      -0.463       1.330      -0.107       0.069      -2.018      -1.189
4.24.04_105      -0.260       0.762      -0.062       0.036      -1.540      -1.064
4.24.04_110      -0.145       0.433      -0.037       0.019      -1.181      -0.912
4.24.04_125      -0.025       0.077      -0.011       0.003      -0.555      -0.511
4.24.04_150      -0.001       0.004      -0.003       0.000      -0.184      -0.184
4.24.04_200       0.000       0.000      -0.001       0.000      -0.033      -0.034
4.25.01_080     -10.193      23.511      -4.028       3.965     -10.605       2.649
4.25.01_085      -5.658      13.414      -1.931       1.762      -7.786      -0.200
4.25.01_090      -3.110       7.552      -0.943       0.798      -5.738      -1.441
4.25.01_095      -1.694       4.203      -0.468       0.367      -4.244      -1.837
