# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for D442x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
4.33.02_125      -0.025       0.081      -0.008      -0.004      -0.432      -0.387
4.33.02_150      -0.002       0.006      -0.002      -0.000      -0.155      -0.153
4.33.02_200      -0.000       0.000      -0.000      -0.000      -0.031      -0.032
4.33.05_080      -3.749      10.858      -0.199      -0.431      -5.027       1.452
4.33.05_085      -2.037       6.023      -0.081      -0.278      -3.677      -0.049
4.33.05_090      -1.101       3.311      -0.036      -0.162      -2.694      -0.682
4.33.05_095      -0.592       1.806      -0.018      -0.091      -1.979      -0.873
4.33.05_100      -0.317       0.977      -0.009      -0.049      -1.460      -0.857
4.33.05_105      -0.169       0.526      -0.005      -0.026      -1.084      -0.759
4.33.05_110      -0.090       0.281      -0.003      -0.014      -0.812      -0.637
4.33.05_125      -0.013       0.042      -0.001      -0.002      -0.363      -0.337
4.33.05_150      -0.001       0.002      -0.000      -0.000      -0.114      -0.114
4.33.05_200      -0.000       0.000      -0.000       0.000      -0.019      -0.019
4.34.01_080      -8.053      19.233      -1.906       1.917      -9.042       2.148
4.34.01_085      -4.405      10.730      -0.916       0.793      -6.627      -0.424
4.34.01_090      -2.389       5.904      -0.461       0.338      -4.866      -1.473
4.34.01_095      -1.285       3.209      -0.243       0.150      -3.581      -1.751
4.34.01_100      -0.687       1.726      -0.134       0.069      -2.645      -1.672
4.34.01_105      -0.365       0.919      -0.078       0.032      -1.963      -1.455
4.34.01_110      -0.193       0.486      -0.048       0.014      -1.467      -1.207
4.34.01_125      -0.028       0.070      -0.015       0.001      -0.641      -0.614
4.34.01_150      -0.001       0.002      -0.004       0.000      -0.192      -0.194
4.34.01_200       0.000       0.000      -0.000       0.000      -0.030      -0.030
4.34.02_080      -5.019      11.773      -1.613       1.174      -6.667      -0.353
4.34.02_085      -3.065       7.335      -0.920       0.618      -5.167      -1.198
4.34.02_090      -1.863       4.538      -0.537       0.335      -4.011      -1.538
4.34.02_095      -1.128       2.789      -0.320       0.186      -3.120      -1.594
4.34.02_100      -0.680       1.704      -0.195       0.106      -2.435      -1.501
4.34.02_105      -0.409       1.035      -0.121       0.061      -1.907      -1.340
4.34.02_110      -0.245       0.626      -0.077       0.036      -1.499      -1.159
4.34.02_125      -0.052       0.135      -0.023       0.007      -0.750      -0.682
4.34.02_150      -0.004       0.010      -0.006       0.001      -0.266      -0.265
4.34.02_200       0.000       0.000      -0.001       0.000      -0.051      -0.052
4.34.07_080      -4.522      11.931      -1.205       1.286      -6.718       0.771
4.34.07_085      -2.672       7.252      -0.667       0.639      -5.157      -0.605
4.34.07_090      -1.571       4.368      -0.385       0.325      -3.966      -1.230
4.34.07_095      -0.920       2.609      -0.231       0.168      -3.058      -1.432
4.34.07_100      -0.536       1.545      -0.144       0.089      -2.365      -1.411
4.34.07_105      -0.311       0.909      -0.093       0.047      -1.837      -1.285
4.34.07_110      -0.180       0.531      -0.062       0.025      -1.433      -1.119
4.34.07_125      -0.034       0.103      -0.023       0.003      -0.703      -0.653
4.34.07_150      -0.002       0.006      -0.007       0.000      -0.242      -0.245
4.34.07_200       0.000       0.000      -0.001      -0.000      -0.045      -0.046
4.35.01_080     -11.835      25.998      -4.333       4.639     -11.467       3.001
4.35.01_085      -6.516      14.630      -2.017       1.928      -8.399      -0.374
4.35.01_090      -3.554       8.112      -0.971       0.812      -6.171      -1.772
4.35.01_095      -1.922       4.439      -0.485       0.347      -4.547      -2.168
4.35.01_100      -1.032       2.401      -0.253       0.151      -3.363      -2.096
4.35.01_105      -0.550       1.285      -0.138       0.066      -2.499      -1.836
4.35.01_110      -0.292       0.682      -0.080       0.029      -1.868      -1.528
4.35.01_125      -0.042       0.097      -0.022       0.002      -0.814      -0.779
4.35.01_150      -0.002       0.003      -0.005       0.000      -0.240      -0.243
4.35.01_200      -0.000       0.000      -0.001       0.000      -0.037      -0.038
4.35.03_080      -7.444      16.418      -3.790       2.914      -8.600      -0.503
4.35.03_085      -4.522      10.215      -2.091       1.480      -6.635      -1.553
4.35.03_090      -2.733       6.303      -1.175       0.766      -5.131      -1.970
4.35.03_095      -1.643       3.860      -0.673       0.404      -3.979      -2.032
4.35.03_100      -0.984       2.348      -0.392       0.216      -3.095      -1.908
4.35.03_105      -0.587       1.419      -0.233       0.118      -2.416      -1.699
4.35.03_110      -0.349       0.853      -0.142       0.065      -1.893      -1.466
4.35.03_125      -0.072       0.180      -0.038       0.012      -0.936      -0.854
4.35.03_150      -0.005       0.012      -0.008       0.001      -0.325      -0.325
4.35.03_200      -0.000       0.000      -0.001       0.000      -0.061      -0.062
4.35.07_080      -7.494      17.068      -3.137       3.370      -8.743       1.065
4.35.07_085      -4.428      10.316      -1.645       1.652      -6.665      -0.770
4.35.07_090      -2.602       6.173      -0.884       0.824      -5.095      -1.584
4.35.07_095      -1.521       3.661      -0.486       0.417      -3.907      -1.836
4.35.07_100      -0.885       2.153      -0.273       0.214      -3.006      -1.797
4.35.07_105      -0.512       1.257      -0.158       0.111      -2.323      -1.625
4.35.07_110      -0.295       0.729      -0.093       0.058      -1.803      -1.405
4.35.07_125      -0.056       0.137      -0.023       0.008      -0.872      -0.805
4.35.07_150      -0.003       0.008      -0.004       0.000      -0.293      -0.293
4.35.07_200      -0.000       0.000      -0.001       0.000      -0.052      -0.053
4.36.02_080      -0.880       3.827      -0.012      -0.365      -1.983       0.587
4.36.02_085      -0.495       2.201      -0.010      -0.212      -1.446       0.039
4.36.02_090      -0.277       1.252      -0.008      -0.119      -1.055      -0.208
4.36.02_095      -0.154       0.705      -0.007      -0.066      -0.772      -0.295
4.36.02_100      -0.085       0.393      -0.006      -0.036      -0.568      -0.302
4.36.02_105      -0.046       0.217      -0.005      -0.019      -0.422      -0.275
4.36.02_110      -0.025       0.120      -0.004      -0.010      -0.316      -0.236
4.36.02_125      -0.004       0.019      -0.002      -0.002      -0.143      -0.132
4.36.02_150      -0.000       0.001      -0.001      -0.000      -0.046      -0.047
4.36.02_200       0.000       0.000      -0.000       0.000      -0.008      -0.008
4.37.02_080      -1.497       5.038       0.043      -0.243      -2.337       1.004
4.37.02_085      -0.822       2.811       0.019      -0.129      -1.705       0.173
4.37.02_090      -0.449       1.557       0.006      -0.068      -1.251      -0.203
4.37.02_095      -0.244       0.857       0.001      -0.035      -0.923      -0.343
4.37.02_100      -0.132       0.469      -0.001      -0.018      -0.685      -0.367
4.37.02_105      -0.071       0.255      -0.002      -0.009      -0.513      -0.340
4.37.02_110      -0.038       0.138      -0.002      -0.005      -0.387      -0.294
4.37.02_125      -0.006       0.022      -0.001      -0.001      -0.177      -0.163
4.37.02_150      -0.000       0.001      -0.000      -0.000      -0.057      -0.057
4.37.02_200       0.000       0.000      -0.000      -0.000      -0.010      -0.010
4.38.02_080      -3.953      11.189      -0.217      -0.429      -4.931       1.659
4.38.02_085      -2.108       6.092      -0.105      -0.274      -3.564       0.043
4.38.02_090      -1.116       3.284      -0.059      -0.156      -2.583      -0.630
4.38.02_095      -0.587       1.755      -0.036      -0.084      -1.880      -0.832
4.38.02_100      -0.307       0.931      -0.023      -0.044      -1.375      -0.818
4.38.02_105      -0.160       0.491      -0.015      -0.023      -1.012      -0.719
4.38.02_110      -0.083       0.257      -0.010      -0.011      -0.752      -0.599
4.38.02_125      -0.011       0.036      -0.003      -0.002      -0.329      -0.309
4.38.02_150      -0.000       0.001      -0.001      -0.000      -0.102      -0.102
4.38.02_200      -0.000       0.000      -0.000      -0.000      -0.017      -0.017
4.39.01_080      -2.137       6.066      -0.042      -0.140      -2.709       1.038
4.39.01_085      -1.078       3.127      -0.009      -0.085      -1.884       0.071
4.39.01_090      -0.541       1.601      -0.001      -0.048      -1.318      -0.307
4.39.01_095      -0.271       0.817       0.000      -0.026      -0.930      -0.409
4.39.01_100      -0.135       0.415       0.000      -0.015      -0.661      -0.395
4.39.01_105      -0.067       0.210       0.000      -0.008      -0.474      -0.339
4.39.01_110      -0.033       0.106      -0.000      -0.004      -0.344      -0.276
4.39.01_125      -0.004       0.013      -0.000      -0.000      -0.143      -0.134
4.39.01_150      -0.000       0.000      -0.000       0.000      -0.042      -0.042
4.39.01_200       0.000       0.000      -0.000       0.000      -0.007      -0.007
4.40.02_080      -2.930       7.775      -0.051      -0.291      -3.177       1.326
4.40.02_085      -1.498       4.063       0.003      -0.184      -2.212       0.172
4.40.02_090      -0.763       2.107       0.010      -0.103      -1.549      -0.299
4.40.02_095      -0.387       1.086       0.007      -0.055      -1.092      -0.441
4.40.02_100      -0.195       0.557       0.004      -0.029      -0.775      -0.439
4.40.02_105      -0.098       0.284       0.002      -0.015      -0.555      -0.382
4.40.02_110      -0.049       0.144       0.001      -0.008      -0.401      -0.313
4.40.02_125      -0.006       0.019       0.000      -0.001      -0.164      -0.152
4.40.02_150      -0.000       0.001      -0.000      -0.000      -0.048      -0.047
4.40.02_200      -0.000       0.000      -0.000      -0.000      -0.007      -0.007
4.41.01_080      -0.328       1.584      -0.038      -0.109      -1.047       0.062
4.41.01_085      -0.203       0.998      -0.027      -0.067      -0.810      -0.111
4.41.01_090      -0.126       0.625      -0.020      -0.041      -0.628      -0.190
4.41.01_095      -0.077       0.389      -0.015      -0.025      -0.489      -0.217
4.41.01_100      -0.047       0.242      -0.011      -0.015      -0.383      -0.215
4.41.01_105      -0.029       0.149      -0.008      -0.009      -0.301      -0.198
4.41.01_110      -0.017       0.092      -0.006      -0.006      -0.238      -0.175
4.41.01_125      -0.004       0.021      -0.003      -0.001      -0.123      -0.109
4.41.01_150      -0.000       0.002      -0.001      -0.000      -0.046      -0.046
4.41.01_200      -0.000       0.000      -0.000      -0.000      -0.010      -0.010
4.42.03_080      -1.020       3.584      -0.032      -0.146      -2.031       0.355
4.42.03_085      -0.626       2.223      -0.027      -0.088      -1.569      -0.087
4.42.03_090      -0.383       1.372      -0.023      -0.052      -1.215      -0.301
4.42.03_095      -0.233       0.843      -0.018      -0.031      -0.945      -0.384
4.42.03_100      -0.141       0.515      -0.015      -0.018      -0.737      -0.396
4.42.03_105      -0.086       0.314      -0.012      -0.011      -0.579      -0.372
4.42.03_110      -0.052       0.191      -0.009      -0.006      -0.457      -0.333
4.42.03_125      -0.012       0.042      -0.005      -0.001      -0.234      -0.209
4.42.03_150      -0.001       0.003      -0.002      -0.000      -0.088      -0.087
4.42.03_200      -0.000       0.000      -0.000      -0.000      -0.018      -0.018
4.43.02_080      -3.813      10.809      -0.237      -0.386      -4.711       1.661
4.43.02_085      -1.967       5.713      -0.092      -0.237      -3.318       0.099
4.43.02_090      -1.007       2.989      -0.039      -0.129      -2.341      -0.528
4.43.02_095      -0.512       1.550      -0.018      -0.067      -1.658      -0.705
4.43.02_100      -0.259       0.798      -0.009      -0.034      -1.182      -0.686
4.43.02_105      -0.130       0.408      -0.005      -0.017      -0.851      -0.595
4.43.02_110      -0.065       0.207      -0.003      -0.008      -0.621      -0.489
4.43.02_125      -0.008       0.026      -0.001      -0.001      -0.260      -0.243
4.43.02_150      -0.000       0.001      -0.000      -0.000      -0.077      -0.076
4.43.02_200       0.000       0.000      -0.000       0.000      -0.012      -0.012
4.44.01_080      -6.636      15.585      -1.904       1.773      -7.898       0.920
