# DFT-SAPT benchmark energies with the asymptotically corrected PBE0 potential for SH250x10
# All energy units have been converted to kcal/mol
# The calculations have been performed by E. Masumian and A. D. Boese (reference)

System             Elst        Exch        Ind       deltaHF       Disp       Total    
7.1.15_200      -1.051       0.019      -0.102      -0.009      -0.490      -1.633
7.2.01_080     -38.926      65.268      -7.365      -3.241     -18.247      -2.511
7.2.01_085     -27.345      43.385      -4.951      -2.802     -14.420      -6.133
7.2.01_090     -19.636      28.718      -3.463      -2.125     -11.456      -7.962
7.2.01_095     -14.446      18.959      -2.505      -1.511      -9.141      -8.644
7.2.01_100     -10.904      12.499      -1.862      -1.035      -7.322      -8.625
7.2.01_105      -8.444       8.232      -1.414      -0.695      -5.886      -8.207
7.2.01_110      -6.704       5.419      -1.093      -0.462      -4.747      -7.587
7.2.01_125      -3.819       1.536      -0.542      -0.137      -2.544      -5.506
7.2.01_150      -1.998       0.183      -0.200      -0.023      -0.978      -3.016
7.2.01_200      -0.847       0.002      -0.042      -0.002      -0.202      -1.091
7.2.02_080     -56.721      88.510     -13.243      -3.057     -19.886      -4.397
7.2.02_085     -39.927      60.343      -8.675      -3.293     -15.766      -7.320
7.2.02_090     -28.481      40.840      -5.838      -2.766     -12.554      -8.799
7.2.02_095     -20.644      27.481      -4.042      -2.090     -10.033      -9.328
7.2.02_100     -15.243      18.410      -2.876      -1.494      -8.044      -9.247
7.2.02_105     -11.487      12.289      -2.096      -1.033      -6.468      -8.796
7.2.02_110      -8.845       8.177      -1.561      -0.700      -5.214      -8.143
7.2.02_125      -4.591       2.372      -0.711      -0.208      -2.781      -5.919
7.2.02_150      -2.146       0.290      -0.239      -0.029      -1.053      -3.178
7.2.02_200      -0.799       0.004      -0.045      -0.001      -0.212      -1.054
7.2.03_080     -64.316     100.080     -15.510      -4.454     -22.593      -6.792
7.2.03_085     -45.942      69.101     -10.287      -4.857     -18.033     -10.018
7.2.03_090     -33.306      47.352      -7.015      -4.180     -14.462     -11.611
7.2.03_095     -24.573      32.256      -4.927      -3.248     -11.648     -12.140
7.2.03_100     -18.492      21.871      -3.560      -2.389      -9.415     -11.984
7.2.03_105     -14.214      14.777      -2.637      -1.701      -7.634     -11.409
7.2.03_110     -11.167       9.957      -1.995      -1.187      -6.209     -10.602
7.2.03_125      -6.129       3.006      -0.949      -0.385      -3.396      -7.852
7.2.03_150      -3.046       0.396      -0.333      -0.062      -1.325      -4.370
7.2.03_200      -1.196       0.007      -0.063      -0.003      -0.273      -1.528
7.2.04_080     -45.323      69.250     -10.650       0.963     -16.167      -1.927
7.2.04_085     -31.550      46.413      -6.799      -0.601     -12.764      -5.302
7.2.04_090     -22.294      30.882      -4.476      -0.987     -10.128      -7.004
7.2.04_095     -16.036      20.433      -3.046      -0.927      -8.068      -7.644
7.2.04_100     -11.771      13.461      -2.140      -0.738      -6.448      -7.637
7.2.04_105      -8.833       8.838      -1.548      -0.545      -5.168      -7.257
7.2.04_110      -6.782       5.787      -1.147      -0.387      -4.154      -6.684
7.2.04_125      -3.510       1.604      -0.521      -0.128      -2.191      -4.746
7.2.04_150      -1.644       0.183      -0.176      -0.021      -0.811      -2.469
7.2.04_200      -0.630       0.002      -0.034      -0.001      -0.156      -0.819
7.2.05_080     -61.288      96.390     -14.763      -3.560     -23.193      -6.414
7.2.05_085     -44.299      66.361      -9.943      -4.243     -18.531     -10.655
7.2.05_090     -32.629      45.351      -6.927      -3.790     -14.877     -12.872
7.2.05_095     -24.553      30.818      -4.991      -3.019     -11.994     -13.738
7.2.05_100     -18.906      20.854      -3.707      -2.265      -9.705     -13.728
7.2.05_105     -14.902      14.068      -2.822      -1.643      -7.879     -13.178
7.2.05_110     -12.017       9.464      -2.192      -1.167      -6.414     -12.325
7.2.05_125      -7.096       2.847      -1.110      -0.400      -3.519      -9.279
7.2.05_150      -3.828       0.375      -0.413      -0.073      -1.383      -5.322
7.2.05_200      -1.616       0.006      -0.081      -0.005      -0.288      -1.984
7.2.06_080     -24.796      45.983      -4.240      -1.370     -14.911       0.665
7.2.06_085     -16.498      29.676      -2.691      -1.229     -11.737      -2.479
7.2.06_090     -11.164      19.070      -1.774      -0.919      -9.277      -4.064
7.2.06_095      -7.703      12.220      -1.208      -0.632      -7.361      -4.685
7.2.06_100      -5.430       7.814      -0.847      -0.416      -5.861      -4.740
7.2.06_105      -3.916       4.987      -0.607      -0.267      -4.684      -4.487
7.2.06_110      -2.891       3.177      -0.444      -0.170      -3.758      -4.086
7.2.06_125      -1.335       0.810      -0.192      -0.045      -1.991      -2.752
7.2.06_150      -0.532       0.078      -0.062      -0.006      -0.763      -1.284
7.2.06_200      -0.167       0.001      -0.012      -0.000      -0.162      -0.340
7.2.07_080     -26.841      49.087      -5.477      -1.442     -13.674       1.653
7.2.07_085     -17.666      31.101      -3.382      -1.222     -10.532      -1.701
7.2.07_090     -11.807      19.581      -2.149      -0.887      -8.156      -3.418
7.2.07_095      -8.042      12.265      -1.405      -0.598      -6.345      -4.124
7.2.07_100      -5.599       7.651      -0.943      -0.386      -4.958      -4.236
7.2.07_105      -3.994       4.754      -0.649      -0.244      -3.893      -4.025
7.2.07_110      -2.923       2.944      -0.456      -0.152      -3.071      -3.658
7.2.07_125      -1.331       0.687      -0.178      -0.037      -1.560      -2.419
7.2.07_150      -0.517       0.058      -0.051      -0.004      -0.572      -1.086
7.2.07_200      -0.134       0.000      -0.009      -0.000      -0.119      -0.261
7.2.08_080     -32.223      58.503      -7.068      -2.864     -16.108       0.240
7.2.08_085     -21.692      37.986      -4.499      -2.417     -12.572      -3.193
7.2.08_090     -14.848      24.489      -2.959      -1.791      -9.863      -4.972
7.2.08_095     -10.371      15.700      -2.008      -1.242      -7.773      -5.694
7.2.08_100      -7.413      10.020      -1.401      -0.830      -6.151      -5.774
7.2.08_105      -5.433       6.370      -1.000      -0.543      -4.886      -5.492
7.2.08_110      -4.085       4.035      -0.729      -0.351      -3.896      -5.026
7.2.08_125      -2.004       1.007      -0.310      -0.094      -2.030      -3.430
7.2.08_150      -0.849       0.095      -0.095      -0.012      -0.760      -1.621
7.2.08_200      -0.239       0.001      -0.017       0.000      -0.158      -0.413
7.2.09_080     -28.720      49.035      -6.328       0.237     -13.023       1.201
7.2.09_085     -19.130      31.420      -3.882      -0.433     -10.105      -2.131
7.2.09_090     -12.940      19.957      -2.453      -0.526      -7.875      -3.836
7.2.09_095      -8.923      12.586      -1.597      -0.439      -6.160      -4.532
7.2.09_100      -6.294       7.888      -1.070      -0.321      -4.834      -4.632
7.2.09_105      -4.555       4.917      -0.736      -0.222      -3.806      -4.402
7.2.09_110      -3.388       3.050      -0.519      -0.148      -3.006      -4.012
7.2.09_125      -1.636       0.710      -0.205      -0.043      -1.518      -2.691
7.2.09_150      -0.719       0.059      -0.060      -0.006      -0.541      -1.268
7.2.09_200      -0.249       0.000      -0.011      -0.000      -0.105      -0.365
7.2.10_080     -33.112      63.798      -8.292      -2.538     -19.590       0.266
7.2.10_085     -22.373      41.778      -5.433      -2.431     -15.446      -3.905
7.2.10_090     -15.372      27.171      -3.695      -1.932     -12.235      -6.065
7.2.10_095     -10.779      17.576      -2.600      -1.411      -9.731      -6.945
7.2.10_100      -7.736      11.320      -1.883      -0.984      -7.767      -7.050
7.2.10_105      -5.695       7.262      -1.395      -0.668      -6.221      -6.717
7.2.10_110      -4.304       4.644      -1.054      -0.448      -5.000      -6.162
7.2.10_125      -2.154       1.193      -0.493      -0.132      -2.657      -4.243
7.2.10_150      -0.961       0.119      -0.168      -0.020      -1.016      -2.046
7.2.10_200      -0.313       0.001      -0.031      -0.001      -0.212      -0.555
7.2.11_080     -24.239      47.725      -4.496      -3.035     -15.854       0.102
7.2.11_085     -16.398      30.417      -2.971      -2.205     -12.327      -3.484
7.2.11_090     -11.369      19.296      -2.034      -1.498      -9.629      -5.234
7.2.11_095      -8.107      12.196      -1.433      -0.979      -7.551      -5.874
7.2.11_100      -5.962       7.690      -1.033      -0.626      -5.946      -5.877
7.2.11_105      -4.526       4.838      -0.760      -0.396      -4.701      -5.544
7.2.11_110      -3.544       3.037      -0.569      -0.250      -3.732      -5.057
7.2.11_125      -1.994       0.741      -0.259      -0.065      -1.921      -3.499
7.2.11_150      -1.059       0.067      -0.088      -0.009      -0.707      -1.796
7.2.11_200      -0.452       0.000      -0.017      -0.001      -0.141      -0.610
7.2.12_080     -39.706      66.797      -7.839      -2.919     -17.098      -0.764
7.2.12_085     -27.624      43.962      -5.075      -2.329     -13.394      -4.460
7.2.12_090     -19.569      28.690      -3.375      -1.675     -10.522      -6.451
7.2.12_095     -14.171      18.592      -2.304      -1.139      -8.286      -7.307
7.2.12_100     -10.521      11.976      -1.611      -0.749      -6.540      -7.444
7.2.12_105      -8.021       7.673      -1.150      -0.482      -5.175      -7.155
7.2.12_110      -6.281       4.891      -0.837      -0.307      -4.105      -6.640
7.2.12_125      -3.490       1.236      -0.356      -0.080      -2.097      -4.787
7.2.12_150      -1.806       0.117      -0.110      -0.010      -0.756      -2.566
7.2.12_200      -0.752       0.001      -0.020      -0.001      -0.148      -0.918
7.2.13_080     -35.526      67.711      -8.522      -6.312     -18.847      -1.494
7.2.13_085     -24.395      43.811      -5.651      -4.706     -14.589      -5.529
7.2.13_090     -17.142      28.154      -3.875      -3.289     -11.358      -7.510
7.2.13_095     -12.385      17.998      -2.735      -2.215      -8.888      -8.225
7.2.13_100      -9.226      11.457      -1.979      -1.459      -6.986      -8.193
7.2.13_105      -7.095       7.266      -1.462      -0.948      -5.514      -7.753
7.2.13_110      -5.628       4.592      -1.099      -0.613      -4.368      -7.115
7.2.13_125      -3.279       1.140      -0.507      -0.167      -2.229      -5.042
7.2.13_150      -1.796       0.108      -0.170      -0.023      -0.805      -2.687
7.2.13_200      -0.755       0.001      -0.031      -0.001      -0.155      -0.941
7.2.14_080     -27.420      45.953      -5.866      -0.762     -12.424      -0.518
7.2.14_085     -18.442      29.431      -3.649      -0.984      -9.632      -3.276
7.2.14_090     -12.655      18.692      -2.353      -0.840      -7.493      -4.648
7.2.14_095      -8.907      11.792      -1.575      -0.625      -5.846      -5.162
7.2.14_100      -6.461       7.397      -1.093      -0.436      -4.575      -5.168
7.2.14_105      -4.844       4.616      -0.782      -0.294      -3.589      -4.893
7.2.14_110      -3.756       2.866      -0.576      -0.195      -2.823      -4.484
7.2.14_125      -2.102       0.672      -0.263      -0.058      -1.405      -3.157
7.2.14_150      -1.172       0.057      -0.095      -0.009      -0.487      -1.707
7.2.14_200      -0.565       0.000      -0.021      -0.001      -0.089      -0.675
7.2.15_080     -36.356      68.189      -9.083      -4.498     -19.654      -1.402
7.2.15_085     -25.199      44.362      -6.118      -3.659     -15.304      -5.917
7.2.15_090     -17.878      28.657      -4.287      -2.700     -12.038      -8.247
7.2.15_095     -13.052      18.417      -3.093      -1.891      -9.488      -9.108
7.2.15_100      -9.824      11.786      -2.288      -1.287      -7.508      -9.120
7.2.15_105      -7.626       7.516      -1.727      -0.862      -5.962      -8.661
7.2.15_110      -6.097       4.778      -1.324      -0.573      -4.752      -7.968
7.2.15_125      -3.604       1.209      -0.641      -0.170      -2.465      -5.671
7.2.15_150      -1.982       0.118      -0.227      -0.027      -0.909      -3.026
7.2.15_200      -0.831       0.001      -0.044      -0.002      -0.178      -1.054
7.2.16_080     -67.086     111.552     -15.486      -6.317     -27.596      -4.934
7.2.16_085     -47.633      76.263     -10.355      -6.514     -21.986     -10.225
7.2.16_090     -34.370      51.876      -7.160      -5.538     -17.634     -12.826
7.2.16_095     -25.273      35.180      -5.119      -4.309     -14.228     -13.748
7.2.16_100     -18.977      23.822      -3.772      -3.192     -11.539     -13.659
7.2.16_105     -14.568      16.124      -2.852      -2.296      -9.400     -12.993
7.2.16_110     -11.437      10.918      -2.202      -1.622      -7.688     -12.031
7.2.16_125      -6.269       3.409      -1.107      -0.548      -4.298      -8.814
7.2.16_150      -3.135       0.497      -0.421      -0.098      -1.751      -4.909
7.2.16_200      -1.310       0.010      -0.092      -0.007      -0.386      -1.785
7.2.17_080    -111.445     171.101     -34.270      -0.046     -33.021      -7.681
7.2.17_085     -80.098     121.595     -22.847      -5.987     -26.308     -13.645
7.2.17_090     -57.977      85.752     -15.445      -7.510     -21.088     -16.268
7.2.17_095     -42.364      60.079     -10.641      -7.049     -17.005     -16.980
7.2.17_100     -31.323      41.863      -7.494      -5.877     -13.787     -16.619
7.2.17_105     -23.489      29.045      -5.400      -4.599     -11.234     -15.677
