# Interaction energies and their componets, in kcal/mol
# Prefix "corr_" denotes the correlation enegy term only
# Suffixes "_os" and "_ss" denote the other-spin and same-spin components of the correlation energy
"name"	"HF/aDZ"	"HF/aTZ"	"HF/haTZ"	"HF/aQZ"	"HF/a5Z"	"corr_MP2/aDZ"	"corr_MP2/aTZ"	"corr_MP2/haTZ"	"corr_MP2/aQZ"	"corr_MP2/a5Z"	"corr_MP2/CBS(aTQZ)"	"corr_MP2/CBS(aQ5Z)"	"corr_MP2_os/aDZ"	"corr_MP2_ss/aDZ"	"corr_MP2_os/aTZ"	"corr_MP2_ss/aTZ"	"corr_MP2_os/haTZ"	"corr_MP2_ss/haTZ"	"corr_MP2_os/aQZ"	"corr_MP2_ss/aQZ"	"corr_MP2_os/a5Z"	"corr_MP2_ss/a5Z"	"corr_MP2_os/CBS(aTQZ)"	"corr_MP2_ss/CBS(aTQZ)"	"corr_MP2_os/CBS(aQ5Z)"	"corr_MP2_ss/CBS(aQ5Z)"	"corr_CCSD(T)/aDZ"	"corr_CCSD/aDZ"	"corr_CCSD_os/aDZ"	"corr_CCSD_ss/aDZ"	"corr_CCSD(T)/haTZ"	"corr_CCSD/haTZ"	"corr_CCSD_os/haTZ"	"corr_CCSD_ss/haTZ"	"BLYP/def2-QZVP"	"B3LYP/def2-QZVP"	"BHLYP/def2-QZVP"	"BP/def2-QZVP"	"PBE/def2-QZVP"	"PBE0/def2-QZVP"	"TPSS/def2-QZVP"
11.004_benzene--nitrite_0.95	-6.238	-6.057	~~~	-6.083	~~~	-1.929	-2.731	~~~	-2.954	~~~	-3.118	~~~	-0.347	-1.582	-0.914	-1.817	~~~	~~~	-1.091	-1.863	~~~	~~~	-1.221	-1.896	~~~	~~~	-1.955	-1.440	0.383	-1.823	~~~	~~~	~~~	~~~	-8.870	-9.195	-9.660	-9.459	-10.967	-10.373	-9.721
11.004_benzene--nitrite_1.00	-7.014	-6.837	-6.844	-6.853	-6.854	-1.626	-2.277	-2.214	-2.454	-2.521	-2.584	-2.590	-0.293	-1.333	-0.752	-1.525	-0.711	-1.502	-0.893	-1.562	-0.949	-1.572	-0.996	-1.588	-1.008	-1.582	-1.696	-1.242	0.313	-1.555	-2.422	-1.907	-0.218	-1.690	-9.411	-9.598	-9.933	-9.785	-11.282	-10.601	-10.048
11.004_benzene--nitrite_1.05	-7.335	-7.172	~~~	-7.179	~~~	-1.382	-1.911	~~~	-2.052	~~~	-2.154	~~~	-0.250	-1.132	-0.623	-1.288	~~~	~~~	-0.735	-1.317	~~~	~~~	-0.816	-1.338	~~~	~~~	-1.477	-1.076	0.257	-1.333	~~~	~~~	~~~	~~~	-9.563	-9.627	-9.843	-9.770	-11.250	-10.494	-10.047
11.004_benzene--nitrite_1.10	-7.363	-7.215	~~~	-7.216	~~~	-1.181	-1.612	~~~	-1.724	~~~	-1.806	~~~	-0.214	-0.967	-0.518	-1.094	~~~	~~~	-0.607	-1.117	~~~	~~~	-0.672	-1.134	~~~	~~~	-1.290	-0.934	0.215	-1.148	~~~	~~~	~~~	~~~	-9.464	-9.421	-9.530	-9.541	-10.995	-10.179	-9.839
11.004_benzene--nitrite_1.25	-6.609	-6.499	~~~	-6.490	~~~	-0.746	-0.991	~~~	-1.051	~~~	-1.094	~~~	-0.127	-0.620	-0.300	-0.691	~~~	~~~	-0.347	-0.704	~~~	~~~	-0.382	-0.713	~~~	~~~	-0.854	-0.604	0.146	-0.751	~~~	~~~	~~~	~~~	-8.445	-8.172	-8.041	-8.292	-9.631	-8.711	-8.681
11.004_benzene--nitrite_1.50	-4.836	-4.756	~~~	-4.743	~~~	-0.336	-0.455	~~~	-0.481	~~~	-0.501	~~~	-0.024	-0.312	-0.109	-0.346	~~~	~~~	-0.130	-0.351	~~~	~~~	-0.145	-0.355	~~~	~~~	-0.398	-0.263	0.127	-0.389	~~~	~~~	~~~	~~~	-6.350	-5.909	-5.607	-6.081	-7.142	-6.234	-6.519
11.004_benzene--nitrite_2.00	-2.514	-2.474	-2.473	-2.467	-2.466	-0.032	-0.080	-0.077	-0.090	-0.094	-0.097	-0.097	0.055	-0.087	0.019	-0.100	0.022	-0.098	0.012	-0.101	0.008	-0.102	0.006	-0.103	0.005	-0.103	-0.038	-0.002	0.119	-0.121	-0.090	-0.050	0.075	-0.125	-3.425	-3.040	-2.801	-3.192	-3.724	-3.129	-3.457
11.005_ethene--hydroxide_0.80	-0.201	-0.584	-0.588	-0.620	-0.629	-1.156	-2.715	-2.665	-3.218	-3.393	-3.585	-3.578	1.291	-2.446	0.147	-2.862	0.181	-2.846	-0.272	-2.945	-0.432	-2.962	-0.579	-3.006	-0.598	-2.979	-1.107	-0.665	2.738	-3.403	-2.921	-2.376	1.342	-3.719	-8.787	-8.763	-8.511	-10.437	-11.982	-10.904	-9.848
11.005_ethene--hydroxide_0.85	-3.600	-3.871	~~~	-3.895	~~~	-1.015	-2.353	~~~	-2.779	~~~	-3.090	~~~	1.107	-2.122	0.132	-2.484	~~~	~~~	-0.224	-2.555	~~~	~~~	-0.484	-2.606	~~~	~~~	-1.032	-0.618	2.366	-2.984	~~~	~~~	~~~	~~~	-11.450	-11.312	-11.031	-12.784	-14.267	-13.130	-12.476
11.005_ethene--hydroxide_0.90	-5.876	-6.059	~~~	-6.079	~~~	-0.870	-2.018	~~~	-2.378	~~~	-2.641	~~~	0.964	-1.834	0.131	-2.149	~~~	~~~	-0.170	-2.208	~~~	~~~	-0.390	-2.252	~~~	~~~	-0.944	-0.559	2.054	-2.614	~~~	~~~	~~~	~~~	-13.071	-12.829	-12.522	-14.120	-15.554	-14.365	-14.002
11.005_ethene--hydroxide_0.95	-7.326	-7.444	~~~	-7.466	~~~	-0.731	-1.718	~~~	-2.020	~~~	-2.240	~~~	0.850	-1.582	0.137	-1.854	~~~	~~~	-0.116	-1.904	~~~	~~~	-0.300	-1.940	~~~	~~~	-0.850	-0.496	1.792	-2.287	~~~	~~~	~~~	~~~	-13.944	-13.611	-13.281	-14.745	-16.139	-14.906	-14.748
11.005_ethene--hydroxide_1.00	-8.180	-8.249	-8.251	-8.274	-8.270	-0.605	-1.453	-1.396	-1.706	-1.790	-1.890	-1.879	0.758	-1.363	0.146	-1.599	0.182	-1.579	-0.066	-1.640	-0.143	-1.647	-0.220	-1.670	-0.224	-1.655	-0.757	-0.432	1.570	-2.002	-1.727	-1.349	0.820	-2.169	-14.289	-13.874	-13.523	-14.874	-16.237	-14.966	-14.949
11.005_ethene--hydroxide_1.05	-8.607	-8.639	~~~	-8.665	~~~	-0.494	-1.224	~~~	-1.434	~~~	-1.588	~~~	0.680	-1.174	0.154	-1.378	~~~	~~~	-0.022	-1.412	~~~	~~~	-0.150	-1.437	~~~	~~~	-0.668	-0.372	1.381	-1.753	~~~	~~~	~~~	~~~	-14.265	-13.779	-13.408	-14.666	-16.003	-14.700	-14.780
11.005_ethene--hydroxide_1.10	-8.732	-8.738	~~~	-8.762	~~~	-0.401	-1.028	~~~	-1.203	~~~	-1.330	~~~	0.612	-1.013	0.161	-1.188	~~~	~~~	0.014	-1.217	~~~	~~~	-0.092	-1.238	~~~	~~~	-0.587	-0.319	1.218	-1.537	~~~	~~~	~~~	~~~	-13.991	-13.441	-13.051	-14.235	-15.550	-14.221	-14.372
11.005_ethene--hydroxide_1.25	-8.100	-8.066	~~~	-8.075	~~~	-0.216	-0.605	~~~	-0.705	~~~	-0.779	~~~	0.447	-0.662	0.165	-0.770	~~~	~~~	0.081	-0.787	~~~	~~~	0.020	-0.799	~~~	~~~	-0.398	-0.199	0.847	-1.046	~~~	~~~	~~~	~~~	-12.417	-11.713	-11.276	-12.329	-13.584	-12.200	-12.484
11.005_ethene--hydroxide_1.50	-6.047	-6.022	~~~	-6.016	~~~	-0.084	-0.253	~~~	-0.294	~~~	-0.324	~~~	0.266	-0.350	0.142	-0.394	~~~	~~~	0.107	-0.401	~~~	~~~	0.081	-0.406	~~~	~~~	-0.203	-0.081	0.492	-0.572	~~~	~~~	~~~	~~~	-9.419	-8.514	-8.040	-9.068	-10.208	-8.760	-9.240
11.005_ethene--hydroxide_2.00	-3.040	-3.031	-3.032	-3.023	-3.020	0.004	-0.043	-0.031	-0.052	-0.053	-0.059	-0.054	0.121	-0.117	0.086	-0.129	0.093	-0.124	0.078	-0.130	0.077	-0.130	0.072	-0.131	0.076	-0.129	-0.010	0.036	0.226	-0.190	-0.061	-0.017	0.175	-0.192	-5.816	-4.352	-3.934	-5.380	-6.243	-4.408	-5.410
11.006_ethene--nitrite_0.80	2.590	2.558	2.570	2.533	2.528	-2.503	-3.511	-3.451	-3.809	-3.918	-4.027	-4.032	-0.535	-1.968	-1.247	-2.264	-1.206	-2.245	-1.484	-2.325	-1.577	-2.341	-1.657	-2.369	-1.674	-2.358	-2.150	-1.659	0.512	-2.171	-3.262	-2.679	-0.286	-2.393	-1.620	-1.945	-2.161	-2.568	-3.849	-3.324	-2.734
11.006_ethene--nitrite_0.85	-0.073	-0.044	~~~	-0.075	~~~	-2.150	-2.972	~~~	-3.210	~~~	-3.383	~~~	-0.486	-1.664	-1.066	-1.906	~~~	~~~	-1.254	-1.956	~~~	~~~	-1.391	-1.992	~~~	~~~	-1.893	-1.454	0.394	-1.847	~~~	~~~	~~~	~~~	-3.741	-3.968	-4.138	-4.403	-5.655	-5.092	-4.632
11.006_ethene--nitrite_0.90	-1.797	-1.731	~~~	-1.763	~~~	-1.848	-2.518	~~~	-2.706	~~~	-2.843	~~~	-0.440	-1.408	-0.911	-1.607	~~~	~~~	-1.059	-1.647	~~~	~~~	-1.166	-1.677	~~~	~~~	-1.663	-1.272	0.301	-1.573	~~~	~~~	~~~	~~~	-5.017	-5.161	-5.284	-5.448	-6.675	-6.083	-5.703
11.006_ethene--nitrite_0.95	-2.866	-2.780	~~~	-2.810	~~~	-1.593	-2.136	~~~	-2.285	~~~	-2.394	~~~	-0.397	-1.196	-0.779	-1.358	~~~	~~~	-0.895	-1.390	~~~	~~~	-0.980	-1.414	~~~	~~~	-1.460	-1.113	0.229	-1.342	~~~	~~~	~~~	~~~	-5.712	-5.785	-5.863	-5.960	-7.163	-6.551	-6.228
11.006_ethene--nitrite_1.00	-3.482	-3.389	-3.391	-3.414	-3.412	-1.378	-1.817	-1.762	-1.934	-1.977	-2.020	-2.022	-0.358	-1.019	-0.667	-1.150	-0.631	-1.131	-0.758	-1.176	-0.794	-1.183	-0.824	-1.196	-0.832	-1.191	-1.282	-0.974	0.173	-1.147	-1.746	-1.397	-0.165	-1.232	-6.015	-6.030	-6.064	-6.120	-7.297	-6.672	-6.395
11.006_ethene--nitrite_1.05	-3.787	-3.698	~~~	-3.716	~~~	-1.195	-1.549	~~~	-1.642	~~~	-1.709	~~~	-0.323	-0.872	-0.572	-0.978	~~~	~~~	-0.643	-0.999	~~~	~~~	-0.695	-1.014	~~~	~~~	-1.126	-0.853	0.131	-0.984	~~~	~~~	~~~	~~~	-6.060	-6.024	-6.018	-6.053	-7.201	-6.570	-6.339
11.006_ethene--nitrite_1.10	-3.885	-3.805	~~~	-3.816	~~~	-1.038	-1.324	~~~	-1.397	~~~	-1.450	~~~	-0.290	-0.748	-0.490	-0.834	~~~	~~~	-0.546	-0.851	~~~	~~~	-0.587	-0.863	~~~	~~~	-0.988	-0.746	0.100	-0.845	~~~	~~~	~~~	~~~	-5.936	-5.859	-5.818	-5.846	-6.962	-6.333	-6.150
11.006_ethene--nitrite_1.25	-3.558	-3.512	~~~	-3.512	~~~	-0.684	-0.837	~~~	-0.874	~~~	-0.900	~~~	-0.201	-0.482	-0.309	-0.528	~~~	~~~	-0.337	-0.537	~~~	~~~	-0.357	-0.544	~~~	~~~	-0.656	-0.489	0.056	-0.545	~~~	~~~	~~~	~~~	-5.111	-4.955	-4.836	-4.887	-5.881	-5.286	-5.248
11.006_ethene--nitrite_1.50	-2.568	-2.550	~~~	-2.544	~~~	-0.336	-0.401	~~~	-0.415	~~~	-0.426	~~~	-0.093	-0.244	-0.138	-0.262	~~~	~~~	-0.149	-0.266	~~~	~~~	-0.157	-0.269	~~~	~~~	-0.308	-0.220	0.054	-0.274	~~~	~~~	~~~	~~~	-3.582	-3.391	-3.229	-3.339	-4.074	-3.598	-3.716
11.006_ethene--nitrite_2.00	-1.276	-1.273	-1.273	-1.270	-1.269	-0.078	-0.098	-0.094	-0.102	-0.104	-0.105	-0.105	-0.004	-0.074	-0.019	-0.079	-0.016	-0.078	-0.022	-0.080	-0.023	-0.081	-0.024	-0.081	-0.024	-0.081	-0.048	-0.024	0.060	-0.084	-0.069	-0.044	0.042	-0.085	-1.690	-1.568	-1.469	-1.577	-1.853	-1.631	-1.750
11.007_ethyne--acetate_0.80	-4.150	-4.507	-4.504	-4.542	-4.552	-0.594	-1.840	-1.803	-2.263	-2.420	-2.571	-2.584	1.227	-1.821	0.293	-2.132	0.317	-2.120	-0.063	-2.200	-0.201	-2.219	-0.322	-2.250	-0.346	-2.238	-0.301	0.151	2.664	-2.513	-1.826	-1.302	1.443	-2.744	-5.769	-7.023	-8.182	-7.414	-8.328	-8.908	-7.452
11.007_ethyne--acetate_0.85	-7.320	-7.562	~~~	-7.593	~~~	-0.477	-1.526	~~~	-1.879	~~~	-2.137	~~~	1.082	-1.559	0.300	-1.826	~~~	~~~	0.004	-1.883	~~~	~~~	-0.213	-1.924	~~~	~~~	-0.277	0.137	2.327	-2.190	~~~	~~~	~~~	~~~	-8.508	-9.622	-10.696	-9.846	-10.735	-11.219	-10.055
11.007_ethyne--acetate_0.90	-9.348	-9.504	~~~	-9.535	~~~	-0.355	-1.239	~~~	-1.533	~~~	-1.747	~~~	0.971	-1.326	0.316	-1.555	~~~	~~~	0.069	-1.602	~~~	~~~	-0.111	-1.637	~~~	~~~	-0.233	0.142	2.045	-1.904	~~~	~~~	~~~	~~~	-10.174	-11.165	-12.159	-11.242	-12.114	-12.517	-11.549
11.007_ethyne--acetate_0.95	-10.554	-10.648	~~~	-10.682	~~~	-0.240	-0.985	~~~	-1.229	~~~	-1.407	~~~	0.884	-1.123	0.334	-1.318	~~~	~~~	0.129	-1.358	~~~	~~~	-0.020	-1.387	~~~	~~~	-0.178	0.157	1.809	-1.652	~~~	~~~	~~~	~~~	-11.083	-11.965	-12.885	-11.920	-12.782	-13.112	-12.275
11.007_ethyne--acetate_1.00	-11.177	-11.226	-11.226	-11.262	-11.261	-0.137	-0.766	-0.729	-0.968	-1.045	-1.115	-1.125	0.813	-0.950	0.350	-1.115	0.372	-1.102	0.180	-1.148	0.113	-1.158	0.057	-1.172	0.043	-1.168	-0.122	0.176	1.609	-1.433	-0.884	-0.556	0.987	-1.543	-11.468	-12.252	-13.100	-12.107	-12.963	-13.230	-12.478
11.007_ethyne--acetate_1.05	-11.394	-11.410	~~~	-11.444	~~~	-0.049	-0.580	~~~	-0.748	~~~	-0.870	~~~	0.753	-0.802	0.362	-0.942	~~~	~~~	0.222	-0.970	~~~	~~~	0.120	-0.990	~~~	~~~	-0.067	0.196	1.440	-1.244	~~~	~~~	~~~	~~~	-11.493	-12.191	-12.968	-11.968	-12.819	-13.031	-12.338
11.007_ethyne--acetate_1.10	-11.333	-11.324	~~~	-11.353	~~~	0.024	-0.424	~~~	-0.564	~~~	-0.665	~~~	0.701	-0.677	0.371	-0.796	~~~	~~~	0.255	-0.819	~~~	~~~	0.170	-0.835	~~~	~~~	-0.017	0.214	1.295	-1.081	~~~	~~~	~~~	~~~	-11.279	-11.899	-12.609	-11.618	-12.464	-12.629	-11.984
11.007_ethyne--acetate_1.25	-10.260	-10.218	~~~	-10.228	~~~	0.164	-0.103	~~~	-0.184	~~~	-0.244	~~~	0.575	-0.411	0.378	-0.480	~~~	~~~	0.310	-0.494	~~~	~~~	0.260	-0.504	~~~	~~~	0.098	0.253	0.972	-0.719	~~~	~~~	~~~	~~~	-9.943	-10.374	-10.901	-10.008	-10.828	-10.883	-10.371
11.007_ethyne--acetate_1.50	-7.777	-7.750	~~~	-7.745	~~~	0.261	0.143	~~~	0.105	~~~	0.077	~~~	0.442	-0.181	0.352	-0.210	~~~	~~~	0.320	-0.216	~~~	~~~	0.297	-0.220	~~~	~~~	0.214	0.289	0.671	-0.382	~~~	~~~	~~~	~~~	-7.389	-7.618	-7.922	-7.280	-7.988	-7.953	-7.679
11.007_ethyne--acetate_2.00	-4.343	-4.336	-4.335	-4.328	-4.327	0.278	0.236	0.240	0.222	0.216	0.211	0.210	0.303	-0.025	0.270	-0.034	0.271	-0.032	0.257	-0.035	0.252	-0.036	0.248	-0.037	0.246	-0.037	0.275	0.285	0.410	-0.125	0.217	0.221	0.346	-0.125	-4.086	-4.155	-4.266	-3.990	-4.354	-4.312	-4.266
11.008_ethyne--nitrate_0.80	-1.454	-1.554	-1.551	-1.590	-1.598	-2.321	-3.420	-3.376	-3.760	-3.885	-4.008	-4.017	-0.196	-2.125	-0.991	-2.429	-0.961	-2.414	-1.267	-2.493	-1.374	-2.511	-1.468	-2.539	-1.487	-2.530	-1.905	-1.258	1.193	-2.451	-3.203	-2.454	0.218	-2.672	-4.434	-5.052	-5.578	-5.750	-6.827	-6.650	-5.935
11.008_ethyne--nitrate_0.85	-4.396	-4.411	~~~	-4.446	~~~	-1.942	-2.860	~~~	-3.138	~~~	-3.342	~~~	-0.145	-1.798	-0.803	-2.057	~~~	~~~	-1.029	-2.110	~~~	~~~	-1.193	-2.148	~~~	~~~	-1.642	-1.073	1.034	-2.107	~~~	~~~	~~~	~~~	-6.764	-7.304	-7.815	-7.785	-8.840	-8.646	-8.082
11.008_ethyne--nitrate_0.90	-6.288	-6.248	~~~	-6.285	~~~	-1.616	-2.381	~~~	-2.609	~~~	-2.775	~~~	-0.096	-1.519	-0.642	-1.739	~~~	~~~	-0.826	-1.783	~~~	~~~	-0.960	-1.815	~~~	~~~	-1.405	-0.906	0.905	-1.810	~~~	~~~	~~~	~~~	-8.163	-8.633	-9.121	-8.933	-9.974	-9.763	-9.288
11.008_ethyne--nitrate_0.95	-7.438	-7.363	~~~	-7.400	~~~	-1.339	-1.977	~~~	-2.163	~~~	-2.298	~~~	-0.054	-1.285	-0.507	-1.470	~~~	~~~	-0.656	-1.507	~~~	~~~	-0.764	-1.534	~~~	~~~	-1.195	-0.758	0.798	-1.556	~~~	~~~	~~~	~~~	-8.917	-9.324	-9.782	-9.477	-10.508	-10.283	-9.854
11.008_ethyne--nitrate_1.00	-8.069	-7.971	-7.980	-8.006	-8.006	-1.106	-1.639	-1.596	-1.790	-1.847	-1.900	-1.906	-0.018	-1.088	-0.394	-1.245	-0.368	-1.228	-0.515	-1.275	-0.563	-1.284	-0.603	-1.297	-0.613	-1.293	-1.012	-0.630	0.710	-1.340	-1.627	-1.197	0.244	-1.441	-9.230	-9.579	-10.001	-9.616	-10.637	-10.400	-10.003
11.008_ethyne--nitrate_1.05	-8.338	-8.229	~~~	-8.257	~~~	-0.912	-1.357	~~~	-1.479	~~~	-1.568	~~~	0.012	-0.925	-0.301	-1.056	~~~	~~~	-0.398	-1.081	~~~	~~~	-0.470	-1.099	~~~	~~~	-0.853	-0.520	0.637	-1.157	~~~	~~~	~~~	~~~	-9.245	-9.543	-9.927	-9.490	-10.502	-10.255	-9.882
11.008_ethyne--nitrate_1.10	-8.360	-8.247	~~~	-8.267	~~~	-0.751	-1.121	~~~	-1.220	~~~	-1.293	~~~	0.037	-0.788	-0.224	-0.897	~~~	~~~	-0.303	-0.918	~~~	~~~	-0.360	-0.933	~~~	~~~	-0.716	-0.425	0.577	-1.002	~~~	~~~	~~~	~~~	-9.066	-9.318	-9.661	-9.199	-10.196	-9.942	-9.593
11.008_ethyne--nitrate_1.25	-7.643	-7.549	~~~	-7.551	~~~	-0.403	-0.620	~~~	-0.675	~~~	-0.715	~~~	0.092	-0.495	-0.061	-0.559	~~~	~~~	-0.104	-0.570	~~~	~~~	-0.136	-0.579	~~~	~~~	-0.401	-0.207	0.454	-0.661	~~~	~~~	~~~	~~~	-7.977	-8.120	-8.349	-7.902	-8.834	-8.573	-8.335
11.008_ethyne--nitrate_1.50	-5.845	-5.791	~~~	-5.780	~~~	-0.084	-0.189	~~~	-0.214	~~~	-0.232	~~~	0.150	-0.234	0.075	-0.264	~~~	~~~	0.055	-0.269	~~~	~~~	0.040	-0.273	~~~	~~~	-0.080	0.016	0.362	-0.345	~~~	~~~	~~~	~~~	-5.934	-5.974	-6.073	-5.767	-6.505	-6.281	-6.233
11.008_ethyne--nitrate_2.00	-3.306	-3.292	-3.290	-3.285	-3.283	0.116	0.075	0.079	0.064	0.060	0.056	0.056	0.167	-0.050	0.135	-0.061	0.138	-0.059	0.127	-0.063	0.123	-0.064	0.120	-0.064	0.120	-0.064	0.135	0.155	0.265	-0.110	0.081	0.101	0.214	-0.113	-3.295	-3.286	-3.306	-3.213	-3.515	-3.412	-3.455
11.009_methane--acetate_0.80	2.833	2.820	2.832	2.779	2.777	-2.395	-3.118	-3.045	-3.335	-3.416	-3.493	-3.501	-0.795	-1.600	-1.299	-1.819	-1.248	-1.797	-1.470	-1.865	-1.538	-1.878	-1.595	-1.898	-1.610	-1.891	-2.434	-2.003	-0.243	-1.760	-3.194	-2.674	-0.755	-1.919	0.774	0.272	-0.118	0.044	-1.029	-0.849	-0.202
11.009_methane--acetate_0.85	0.829	0.848	~~~	0.810	~~~	-1.994	-2.577	~~~	-2.748	~~~	-2.873	~~~	-0.674	-1.320	-1.078	-1.499	~~~	~~~	-1.212	-1.536	~~~	~~~	-1.310	-1.563	~~~	~~~	-2.080	-1.708	-0.238	-1.470	~~~	~~~	~~~	~~~	-0.749	-1.188	-1.558	-1.267	-2.310	-2.126	-1.549
11.009_methane--acetate_0.90	-0.461	-0.424	~~~	-0.455	~~~	-1.671	-2.139	~~~	-2.274	~~~	-2.372	~~~	-0.576	-1.095	-0.899	-1.240	~~~	~~~	-1.004	-1.270	~~~	~~~	-1.080	-1.292	~~~	~~~	-1.785	-1.463	-0.231	-1.233	~~~	~~~	~~~	~~~	-1.670	-2.051	-2.388	-2.021	-3.039	-2.847	-2.323
11.009_methane--acetate_0.95	-1.260	-1.214	~~~	-1.238	~~~	-1.410	-1.784	~~~	-1.890	~~~	-1.968	~~~	-0.496	-0.914	-0.753	-1.031	~~~	~~~	-0.835	-1.056	~~~	~~~	-0.894	-1.073	~~~	~~~	-1.538	-1.260	-0.222	-1.038	~~~	~~~	~~~	~~~	-2.193	-2.518	-2.816	-2.412	-3.403	-3.201	-2.724
11.009_methane--acetate_1.00	-1.722	-1.677	-1.671	-1.693	-1.693	-1.199	-1.496	-1.439	-1.580	-1.610	-1.640	-1.642	-0.431	-0.768	-0.634	-0.862	-0.597	-0.842	-0.698	-0.882	-0.723	-0.887	-0.745	-0.896	-0.750	-0.892	-1.330	-1.088	-0.211	-0.877	-1.613	-1.333	-0.400	-0.934	-2.450	-2.723	-2.980	-2.569	-3.532	-3.319	-2.893
11.009_methane--acetate_1.05	-1.959	-1.919	~~~	-1.930	~~~	-1.025	-1.261	~~~	-1.326	~~~	-1.374	~~~	-0.377	-0.648	-0.537	-0.724	~~~	~~~	-0.586	-0.740	~~~	~~~	-0.623	-0.751	~~~	~~~	-1.153	-0.943	-0.199	-0.744	~~~	~~~	~~~	~~~	-2.536	-2.763	-2.978	-2.579	-3.510	-3.290	-2.920
11.009_methane--acetate_1.10	-2.048	-2.016	~~~	-2.023	~~~	-0.880	-1.068	~~~	-1.120	~~~	-1.157	~~~	-0.330	-0.551	-0.456	-0.612	~~~	~~~	-0.495	-0.624	~~~	~~~	-0.524	-0.634	~~~	~~~	-1.002	-0.819	-0.185	-0.634	~~~	~~~	~~~	~~~	-2.515	-2.701	-2.877	-2.501	-3.396	-3.170	-2.856
11.009_methane--acetate_1.25	-1.888	-1.877	~~~	-1.877	~~~	-0.568	-0.665	~~~	-0.692	~~~	-0.711	~~~	-0.222	-0.346	-0.286	-0.379	~~~	~~~	-0.305	-0.386	~~~	~~~	-0.320	-0.391	~~~	~~~	-0.658	-0.537	-0.138	-0.399	~~~	~~~	~~~	~~~	-2.162	-2.255	-2.336	-2.063	-2.830	-2.606	-2.451
11.009_methane--acetate_1.50	-1.314	-1.313	~~~	-1.312	~~~	-0.286	-0.323	~~~	-0.334	~~~	-0.342	~~~	-0.114	-0.172	-0.138	-0.185	~~~	~~~	-0.145	-0.188	~~~	~~~	-0.151	-0.191	~~~	~~~	-0.329	-0.268	-0.072	-0.196	~~~	~~~	~~~	~~~	-1.467	-1.482	-1.481	-1.360	-1.883	-1.701	-1.700
11.009_methane--acetate_2.00	-0.585	-0.583	-0.581	-0.582	-0.582	-0.083	-0.092	-0.089	-0.095	-0.096	-0.097	-0.097	-0.031	-0.052	-0.037	-0.055	-0.035	-0.054	-0.039	-0.056	-0.039	-0.056	-0.040	-0.057	-0.040	-0.057	-0.090	-0.073	-0.015	-0.058	-0.097	-0.078	-0.019	-0.059	-0.693	-0.668	-0.639	-0.646	-0.813	-0.725	-0.764
11.010_methane--hydroxide_0.80	3.700	3.439	3.452	3.406	3.399	-2.382	-3.657	-3.574	-4.056	-4.195	-4.348	-4.339	-0.058	-2.324	-0.965	-2.693	-0.905	-2.669	-1.292	-2.765	-1.415	-2.780	-1.530	-2.818	-1.544	-2.795	-2.564	-2.114	0.817	-2.931	-3.972	-3.391	-0.185	-3.206	-5.232	-4.861	-4.166	-6.401	-7.909	-6.552	-6.032
11.010_methane--hydroxide_0.85	0.782	0.609	~~~	0.578	~~~	-2.012	-3.095	~~~	-3.429	~~~	-3.672	~~~	-0.050	-1.962	-0.815	-2.280	~~~	~~~	-1.088	-2.341	~~~	~~~	-1.287	-2.385	~~~	~~~	-2.254	-1.849	0.667	-2.516	~~~	~~~	~~~	~~~	-7.255	-6.827	-6.171	-8.134	-9.589	-8.240	-7.989
11.010_methane--hydroxide_0.90	-1.198	-1.308	~~~	-1.340	~~~	-1.698	-2.618	~~~	-2.896	~~~	-3.098	~~~	-0.040	-1.658	-0.687	-1.932	~~~	~~~	-0.913	-1.982	~~~	~~~	-1.078	-2.020	~~~	~~~	-1.979	-1.616	0.546	-2.162	~~~	~~~	~~~	~~~	-8.468	-7.989	-7.360	-9.098	-10.510	-9.167	-9.097
11.010_methane--hydroxide_0.95	-2.499	-2.562	~~~	-2.597	~~~	-1.435	-2.217	~~~	-2.446	~~~	-2.614	~~~	-0.031	-1.404	-0.579	-1.638	~~~	~~~	-0.766	-1.681	~~~	~~~	-0.902	-1.712	~~~	~~~	-1.738	-1.414	0.447	-1.860	~~~	~~~	~~~	~~~	-9.114	-8.586	-7.975	-9.531	-10.908	-9.568	-9.615
11.010_methane--hydroxide_1.00	-3.314	-3.343	-3.333	-3.376	-3.373	-1.217	-1.881	-1.804	-2.070	-2.135	-2.208	-2.202	-0.025	-1.192	-0.489	-1.392	-0.437	-1.366	-0.642	-1.428	-0.700	-1.435	-0.754	-1.454	-0.761	-1.442	-1.530	-1.240	0.364	-1.604	-2.233	-1.875	-0.136	-1.740	-9.364	-8.792	-8.191	-9.602	-10.950	-9.613	-9.738
11.010_methane--hydroxide_1.05	-3.782	-3.786	~~~	-3.815	~~~	-1.039	-1.602	~~~	-1.757	~~~	-1.871	~~~	-0.023	-1.016	-0.415	-1.186	~~~	~~~	-0.541	-1.216	~~~	~~~	-0.633	-1.238	~~~	~~~	-1.352	-1.092	0.294	-1.386	~~~	~~~	~~~	~~~	-9.345	-8.733	-8.137	-9.434	-10.757	-9.422	-9.601
