# DFT-SAPT benchmark energies with the asymptotically corrected B3LYP potential for HB375x10
# All energy units have been converted to kcal/mol
# The DFT-SAPT calculations have been performed by E. Masumian and A. D. Boese (https://doi.org/10.1021/acs.jctc.3c00801)

System             Elst         Exch          Ind        deltaHF        Disp           Total     
7.048_085        -5.093        10.646        -0.661        -0.857        -4.934        -0.899
7.048_090        -3.768         7.290        -0.505        -0.579        -4.000        -1.562
7.048_095        -2.826         4.976        -0.393        -0.387        -3.249        -1.879
7.048_100        -2.153         3.388        -0.309        -0.258        -2.645        -1.977
7.048_105        -1.668         2.300        -0.245        -0.171        -2.157        -1.941
7.048_110        -1.315         1.557        -0.195        -0.113        -1.764        -1.830
7.048_125        -0.714         0.478        -0.102        -0.032        -0.982        -1.353
7.048_150        -0.337         0.064        -0.038        -0.004        -0.398        -0.713
7.048_200        -0.120         0.001        -0.008        -0.000        -0.088        -0.214
7.049_080       -12.633        25.953        -2.335        -2.368        -8.941        -0.324
7.049_085        -9.678        18.436        -1.772        -1.757        -7.293        -2.064
7.049_090        -7.478        13.031        -1.371        -1.272        -5.951        -3.042
7.049_095        -5.836         9.168        -1.075        -0.905        -4.860        -3.508
7.049_100        -4.604         6.422        -0.849        -0.635        -3.973        -3.640
7.049_105        -3.676         4.479        -0.674        -0.441        -3.252        -3.564
7.049_110        -2.971         3.112        -0.537        -0.304        -2.665        -3.365
7.049_125        -1.684         1.023        -0.275        -0.097        -1.485        -2.518
7.049_150        -0.796         0.153        -0.096        -0.014        -0.593        -1.346
7.049_200        -0.267         0.003        -0.017        -0.000        -0.124        -0.405
7.050_080        -7.958        18.755        -0.745        -1.055        -8.045         0.952
7.050_085        -5.535        12.283        -0.506        -0.708        -6.398        -0.864
7.050_090        -3.909         8.026        -0.359        -0.467        -5.103        -1.813
7.050_095        -2.809         5.233        -0.263        -0.306        -4.082        -2.227
7.050_100        -2.059         3.405        -0.196        -0.199        -3.275        -2.324
7.050_105        -1.541         2.211        -0.149        -0.129        -2.636        -2.244
7.050_110        -1.180         1.434        -0.114        -0.083        -2.130        -2.073
7.050_125        -0.598         0.386        -0.054        -0.023        -1.149        -1.438
7.050_150        -0.261         0.042        -0.018        -0.003        -0.448        -0.688
7.050_200        -0.081         0.000        -0.003        -0.000        -0.095        -0.179
7.051_080        -9.683        22.804        -0.917        -1.284       -10.041         0.880
7.051_085        -6.663        14.830        -0.590        -0.891        -7.892        -1.206
7.051_090        -4.655         9.599        -0.413        -0.596        -6.219        -2.284
7.051_095        -3.314         6.184        -0.306        -0.390        -4.913        -2.738
7.051_100        -2.412         3.966        -0.236        -0.251        -3.890        -2.823
7.051_105        -1.800         2.534        -0.186        -0.161        -3.090        -2.702
7.051_110        -1.379         1.613        -0.148        -0.102        -2.462        -2.479
7.051_125        -0.721         0.408        -0.078        -0.026        -1.275        -1.692
7.051_150        -0.346         0.039        -0.029        -0.003        -0.468        -0.807
7.051_200        -0.126         0.000        -0.005        -0.000        -0.091        -0.222
7.052_080        -8.241        18.927        -0.880        -1.049        -7.734         1.023
7.052_085        -5.781        12.243        -0.625        -0.750        -6.051        -0.963
7.052_090        -4.134         7.871        -0.468        -0.514        -4.741        -1.987
7.052_095        -3.024         5.031        -0.362        -0.343        -3.721        -2.419
7.052_100        -2.269         3.199        -0.285        -0.225        -2.926        -2.505
7.052_105        -1.747         2.024        -0.225        -0.146        -2.306        -2.400
7.052_110        -1.380         1.275        -0.180        -0.094        -1.823        -2.201
7.052_125        -0.777         0.311        -0.092        -0.025        -0.920        -1.503
7.052_150        -0.392         0.028        -0.033        -0.003        -0.324        -0.724
7.052_200        -0.142         0.000        -0.006        -0.000        -0.060        -0.207
7.053_080        -6.652        13.436        -1.194        -1.359        -3.817         0.415
7.053_085        -4.859         9.151        -0.879        -0.913        -3.025        -0.525
7.053_090        -3.589         6.212        -0.665        -0.605        -2.408        -1.055
7.053_095        -2.685         4.201        -0.512        -0.397        -1.923        -1.315
7.053_100        -2.038         2.831        -0.398        -0.259        -1.540        -1.404
7.053_105        -1.572         1.903        -0.313        -0.168        -1.238        -1.388
7.053_110        -1.234         1.276        -0.247        -0.109        -0.998        -1.312
7.053_125        -0.658         0.380        -0.127        -0.029        -0.534        -0.968
7.053_150        -0.301         0.049        -0.046        -0.003        -0.203        -0.505
7.053_200        -0.101         0.001        -0.009        -0.000        -0.041        -0.150
7.054_080        -9.023        23.590        -0.889        -1.550       -11.214         0.913
7.054_085        -6.327        15.891        -0.598        -1.076        -9.078        -1.187
7.054_090        -4.473        10.653        -0.422        -0.731        -7.361        -2.334
7.054_095        -3.200         7.113        -0.310        -0.489        -5.981        -2.867
7.054_100        -2.324         4.731        -0.236        -0.324        -4.869        -3.022
7.054_105        -1.719         3.135        -0.184        -0.213        -3.972        -2.952
7.054_110        -1.298         2.072        -0.146        -0.139        -3.249        -2.760
7.054_125        -0.639         0.586        -0.080        -0.038        -1.808        -1.979
7.054_150        -0.286         0.068        -0.034        -0.005        -0.733        -0.990
7.054_200        -0.103         0.001        -0.008        -0.000        -0.163        -0.273
7.055_080        -9.601        21.724        -1.421        -1.935        -8.240         0.527
7.055_085        -6.864        14.898        -0.981        -1.323        -6.692        -0.961
7.055_090        -4.938        10.182        -0.701        -0.890        -5.449        -1.796
7.055_095        -3.582         6.936        -0.514        -0.592        -4.447        -2.200
7.055_100        -2.626         4.710        -0.384        -0.391        -3.638        -2.328
7.055_105        -1.948         3.190        -0.291        -0.256        -2.984        -2.288
7.055_110        -1.466         2.156        -0.222        -0.168        -2.453        -2.153
7.055_125        -0.686         0.656        -0.104        -0.046        -1.385        -1.565
7.055_150        -0.262         0.087        -0.034        -0.005        -0.571        -0.785
7.055_200        -0.075         0.001        -0.005        -0.000        -0.128        -0.207
7.056_080       -10.644        24.591        -0.999        -1.292       -10.744         0.912
7.056_085        -7.358        16.170        -0.658        -0.911        -8.586        -1.343
7.056_090        -5.154        10.610        -0.463        -0.624        -6.879        -2.509
7.056_095        -3.669         6.951        -0.342        -0.419        -5.527        -3.006
